model_name,chunker,token_size,overlap,loss_total,ndcg_at_10,map_at_10,mrr_at_10,recall_at_20,precision_at_1,precision_at_10,loss_ndcg,loss_map,loss_mrr,loss_rec,loss_decay,loss_rob,loss_cost,nauc_ndcg_at_10_max,nauc_ndcg_at_10_std,cost_norm,rel_path
intfloat_e5_base,fixed_token,256,48,0.688528,0.203300,0.112210,0.364035,0.356880,0.218490,0.167540,0.796700,0.887790,0.635965,0.643120,0.233191,0.257740,0.000000,0.154787,0.012670,1.000000,intfloat_e5_base_fixed_token_c256_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,semantic_fixed,256,16,0.688656,0.224240,0.128170,0.396072,0.376050,0.243700,0.182980,0.775760,0.871830,0.603928,0.623950,0.249159,0.599052,0.000000,0.088221,-0.016063,1.000000,BAAI_bge_large_en_v1.5_semantic_fixed_c256_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,recursive_token,256,16,0.689024,0.214350,0.121270,0.371133,0.349330,0.223740,0.166810,0.785650,0.878730,0.628867,0.650670,0.254447,0.381193,0.000000,0.139266,0.031009,1.000000,intfloat_e5_small_recursive_token_c256_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,semantic_recursive,320,16,0.689159,0.212900,0.119810,0.373662,0.358770,0.231090,0.174370,0.787100,0.880190,0.626338,0.641230,0.245446,0.397935,0.000000,0.126120,-0.011414,1.000000,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,semantic_fixed,256,16,0.689187,0.215290,0.121540,0.391468,0.354840,0.239500,0.172270,0.784710,0.878460,0.608532,0.645160,0.280710,0.419408,0.000000,0.120666,0.009095,1.000000,intfloat_e5_small_semantic_fixed_c256_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_small,semantic_recursive,320,32,0.689445,0.212680,0.121210,0.375748,0.345950,0.231090,0.173000,0.787320,0.878790,0.624252,0.654050,0.251374,0.379883,0.000000,0.130653,0.013259,1.000000,intfloat_e5_small_semantic_recursive_c320_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,semantic_recursive,320,0,0.689461,0.213690,0.120200,0.375804,0.358730,0.234240,0.174580,0.786310,0.879800,0.624196,0.641270,0.254696,0.407610,0.000000,0.124410,-0.011864,1.000000,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_multilingual_e5_base,semantic_recursive,320,64,0.689517,0.211510,0.119490,0.376609,0.338630,0.233190,0.174160,0.788490,0.880510,0.623391,0.661370,0.253141,0.349217,0.000000,0.134768,0.009223,1.000000,intfloat_multilingual_e5_base_semantic_recursive_c320_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_base_en_v1.5,semantic_recursive,320,48,0.689755,0.203900,0.113480,0.364442,0.347550,0.220590,0.169010,0.796100,0.886520,0.635558,0.652450,0.233827,0.274277,0.000000,0.148813,-0.007337,1.000000,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,recursive_token,256,48,0.689806,0.207650,0.117030,0.370786,0.352500,0.232140,0.166810,0.792350,0.882970,0.629214,0.647500,0.281425,0.298238,0.000000,0.146366,0.012027,1.000000,intfloat_e5_base_recursive_token_c256_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,semantic_recursive,320,16,0.689832,0.219830,0.123370,0.386197,0.366890,0.234240,0.180250,0.780170,0.876630,0.613803,0.633110,0.230490,0.544283,0.000000,0.093917,-0.005547,1.000000,BAAI_bge_large_en_v1.5_semantic_recursive_c320_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,hierarchical_section,256,32,0.689834,0.203400,0.116010,0.361966,0.339590,0.221640,0.164080,0.796600,0.883990,0.638034,0.660410,0.259700,0.234738,0.000000,0.159294,0.012483,1.000000,intfloat_e5_small_hierarchical_section_c256_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,hierarchical_section,256,48,0.689912,0.209640,0.118850,0.359490,0.358490,0.221640,0.171430,0.790360,0.881150,0.640510,0.641510,0.226539,0.369830,0.000000,0.139619,0.027170,1.000000,intfloat_e5_large_hierarchical_section_c256_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_base,semantic_fixed,256,32,0.690517,0.196570,0.108590,0.348733,0.337730,0.204830,0.162920,0.803430,0.891410,0.651267,0.662270,0.204609,0.182137,0.000000,0.165975,-0.004805,1.000000,intfloat_e5_base_semantic_fixed_c256_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_large,recursive_token,256,48,0.690597,0.214510,0.123060,0.376466,0.360090,0.232140,0.169430,0.785490,0.876940,0.623534,0.639910,0.270139,0.437740,0.000000,0.116051,-0.007198,1.000000,intfloat_e5_large_recursive_token_c256_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_base_en_v1.5,fixed_token,256,32,0.690876,0.205920,0.116450,0.360935,0.360420,0.223740,0.168590,0.794080,0.883550,0.639065,0.639580,0.246491,0.332818,0.000000,0.134119,-0.001365,1.000000,BAAI_bge_base_en_v1.5_fixed_token_c256_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,256,48,0.691158,0.202870,0.114220,0.354316,0.356540,0.206930,0.167860,0.797130,0.885780,0.645684,0.643460,0.188808,0.338777,0.000000,0.143052,0.021615,1.000000,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c256_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_large_en_v1.5,fixed_token,256,48,0.691534,0.207800,0.117320,0.362823,0.351770,0.206930,0.171640,0.792200,0.882680,0.637177,0.648230,0.170541,0.428800,0.000000,0.122504,0.016528,1.000000,BAAI_bge_large_en_v1.5_fixed_token_c256_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,semantic_recursive,320,32,0.691671,0.210430,0.117750,0.373830,0.351210,0.234240,0.172790,0.789570,0.882250,0.626170,0.648790,0.262338,0.386033,0.000000,0.127308,-0.009029,1.000000,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,semantic_fixed,256,32,0.692311,0.204170,0.113660,0.367408,0.343720,0.219540,0.167330,0.795830,0.886340,0.632592,0.656280,0.237815,0.322827,0.000000,0.140461,0.010053,1.000000,intfloat_e5_small_semantic_fixed_c256_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_large_en_v1.5,semantic_fixed,256,32,0.692315,0.210610,0.118860,0.371512,0.361960,0.224790,0.173210,0.789390,0.881140,0.628488,0.638040,0.229459,0.454715,0.000000,0.109405,0.000696,1.000000,BAAI_bge_large_en_v1.5_semantic_fixed_c256_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_large_en_v1.5,recursive_token,256,32,0.692349,0.212200,0.118760,0.373760,0.363150,0.222690,0.172790,0.787800,0.881240,0.626240,0.636850,0.224078,0.481557,0.000000,0.105545,0.003713,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c256_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_large_en_v1.5,recursive_token,256,48,0.692472,0.209880,0.119250,0.376755,0.358510,0.226890,0.166490,0.790120,0.880750,0.623245,0.641490,0.266208,0.419687,0.000000,0.119239,0.006353,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c256_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,recursive_token,256,32,0.692562,0.207610,0.116030,0.360279,0.357120,0.212180,0.171010,0.792390,0.883970,0.639721,0.642880,0.194033,0.424615,0.000000,0.123357,0.016560,1.000000,BAAI_bge_base_en_v1.5_recursive_token_c256_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,semantic_fixed,256,48,0.692988,0.203540,0.112490,0.367390,0.345410,0.214290,0.172690,0.796460,0.887510,0.632610,0.654590,0.194129,0.373050,0.000000,0.126432,0.002084,1.000000,BAAI_bge_large_en_v1.5_semantic_fixed_c256_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_base,hierarchical_section,256,48,0.692996,0.196880,0.109960,0.352090,0.341560,0.206930,0.159770,0.803120,0.890040,0.647910,0.658440,0.227903,0.231077,0.000000,0.174158,0.040747,1.000000,intfloat_e5_base_hierarchical_section_c256_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,fixed_token,256,48,0.693010,0.206840,0.116340,0.369246,0.345380,0.218490,0.168910,0.793160,0.883660,0.630754,0.654620,0.226921,0.389443,0.000000,0.133073,0.021923,1.000000,intfloat_e5_small_fixed_token_c256_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_large_en_v1.5,semantic_recursive,320,48,0.693011,0.213140,0.119970,0.379885,0.359200,0.230040,0.176260,0.786860,0.880030,0.620115,0.640800,0.233785,0.502740,0.000000,0.105863,-0.012822,1.000000,BAAI_bge_large_en_v1.5_semantic_recursive_c320_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_base,semantic_fixed,256,16,0.693024,0.202850,0.113140,0.373605,0.352170,0.234240,0.162390,0.797150,0.886860,0.626395,0.647830,0.306737,0.283500,0.000000,0.144659,0.002718,1.000000,intfloat_e5_base_semantic_fixed_c256_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_base_en_v1.5,hierarchical_section,256,32,0.693174,0.203020,0.116040,0.364284,0.351640,0.230040,0.166390,0.796980,0.883960,0.635716,0.648360,0.276691,0.309980,0.000000,0.142664,0.009320,1.000000,BAAI_bge_base_en_v1.5_hierarchical_section_c256_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1,fixed_token,256,64,0.693248,0.199860,0.111120,0.348219,0.351660,0.205880,0.167020,0.800140,0.888880,0.651781,0.648340,0.188751,0.319192,0.000000,0.143712,-0.015101,1.000000,nomic_ai_nomic_embed_text_v1_fixed_token_c256_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_base_en_v1.5,semantic_fixed,256,16,0.693317,0.210180,0.117240,0.379240,0.356590,0.240550,0.173210,0.789820,0.882760,0.620760,0.643410,0.279942,0.418645,0.000000,0.125658,0.018774,1.000000,BAAI_bge_base_en_v1.5_semantic_fixed_c256_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,hierarchical_section,256,48,0.693608,0.207480,0.116670,0.363521,0.357590,0.214290,0.171320,0.792520,0.883330,0.636479,0.642410,0.200523,0.447850,0.000000,0.117722,0.014584,1.000000,BAAI_bge_large_en_v1.5_hierarchical_section_c256_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,recursive_token,256,32,0.693942,0.210530,0.117860,0.373886,0.346020,0.225840,0.165860,0.789470,0.882140,0.626114,0.653980,0.265586,0.419283,0.000000,0.120011,0.007735,1.000000,intfloat_e5_small_recursive_token_c256_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_multilingual_e5_base,hierarchical_section,256,16,0.694174,0.207190,0.116140,0.368176,0.335050,0.222690,0.167330,0.792810,0.883860,0.631824,0.664950,0.248597,0.370598,0.000000,0.138052,0.024343,1.000000,intfloat_multilingual_e5_base_hierarchical_section_c256_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,semantic_fixed,256,16,0.694338,0.208170,0.115580,0.379457,0.344770,0.234240,0.168700,0.791830,0.884420,0.620543,0.655230,0.279799,0.391262,0.000000,0.132007,0.020519,1.000000,intfloat_multilingual_e5_base_semantic_fixed_c256_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,fixed_token,256,16,0.694499,0.210400,0.117910,0.376439,0.355960,0.234240,0.168070,0.789600,0.882090,0.623561,0.644040,0.282488,0.437538,0.000000,0.124090,0.023195,1.000000,intfloat_multilingual_e5_base_fixed_token_c256_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_large_en_v1.5,semantic_recursive,320,32,0.694520,0.219140,0.123880,0.382172,0.363870,0.231090,0.180150,0.780860,0.876120,0.617828,0.636130,0.220434,0.629835,0.000000,0.080260,-0.012454,1.000000,BAAI_bge_large_en_v1.5_semantic_recursive_c320_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,semantic_recursive,320,48,0.694887,0.207390,0.117160,0.367627,0.342230,0.222690,0.169430,0.792610,0.882840,0.632373,0.657770,0.239167,0.413435,0.000000,0.118717,-0.002808,1.000000,intfloat_e5_small_semantic_recursive_c320_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,fixed_token,256,64,0.694989,0.191390,0.105940,0.343892,0.341610,0.207980,0.159240,0.808610,0.894060,0.656108,0.658390,0.234349,0.182710,0.000000,0.172298,0.017680,1.000000,intfloat_e5_base_fixed_token_c256_o64/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,semantic_recursive,320,64,0.695323,0.207220,0.116780,0.365171,0.343850,0.217440,0.172060,0.792780,0.883220,0.634829,0.656150,0.208701,0.447893,0.000000,0.112210,0.003577,1.000000,intfloat_e5_small_semantic_recursive_c320_o64/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1,hierarchical_section,192,0,0.696134,0.193960,0.105900,0.346313,0.338530,0.193280,0.161450,0.806040,0.894100,0.653687,0.661470,0.164683,0.296920,0.000000,0.142362,0.003492,1.000000,nomic_ai_nomic_embed_text_v1_hierarchical_section_c192_o0/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
nomic_ai_nomic_embed_text_v1,hierarchical_section,256,64,0.696248,0.203560,0.115730,0.349840,0.357510,0.201680,0.169220,0.796440,0.884270,0.650160,0.642490,0.160948,0.473678,0.000000,0.114456,-0.018383,1.000000,nomic_ai_nomic_embed_text_v1_hierarchical_section_c256_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_e5_large,hierarchical_section,256,64,0.697277,0.198870,0.110050,0.342582,0.353180,0.196430,0.166600,0.801130,0.889950,0.657418,0.646820,0.151861,0.415243,0.000000,0.119241,-0.004579,1.000000,intfloat_e5_large_hierarchical_section_c256_o64/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_base,semantic_recursive,320,16,0.697327,0.199950,0.109960,0.358423,0.337890,0.214290,0.163340,0.800050,0.890040,0.641577,0.662110,0.237762,0.340793,0.000000,0.132252,-0.000821,1.000000,intfloat_e5_base_semantic_recursive_c320_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_base_en_v1.5,semantic_fixed,256,32,0.697375,0.203610,0.113890,0.368635,0.345630,0.231090,0.168700,0.796390,0.886110,0.631365,0.654370,0.269981,0.394105,0.000000,0.129376,0.016394,1.000000,BAAI_bge_base_en_v1.5_semantic_fixed_c256_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,semantic_recursive,320,0,0.697607,0.200400,0.109920,0.357728,0.339440,0.215340,0.164600,0.799600,0.890080,0.642272,0.660560,0.235627,0.354133,0.000000,0.131717,0.005087,1.000000,intfloat_e5_base_semantic_recursive_c320_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_base_en_v1.5,semantic_recursive,320,64,0.697978,0.205450,0.115090,0.369399,0.348230,0.227940,0.170480,0.794550,0.884910,0.630601,0.651770,0.252084,0.452140,0.000000,0.122275,-0.025406,1.000000,BAAI_bge_base_en_v1.5_semantic_recursive_c320_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,fixed_token,192,0,0.698884,0.186280,0.102730,0.328616,0.320500,0.182770,0.153570,0.813720,0.897270,0.671384,0.679500,0.159764,0.203583,0.000000,0.161436,-0.004305,1.000000,intfloat_e5_base_fixed_token_c192_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,semantic_fixed,256,48,0.699284,0.193370,0.106750,0.356549,0.330270,0.210080,0.161450,0.806630,0.893250,0.643451,0.669730,0.231483,0.295170,0.000000,0.155586,0.029240,1.000000,intfloat_e5_small_semantic_fixed_c256_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_multilingual_e5_base,recursive_token,320,64,0.699427,0.205970,0.117680,0.362542,0.350080,0.221640,0.163340,0.794030,0.882320,0.637458,0.649920,0.263039,0.475185,0.000000,0.125087,0.040248,1.000000,intfloat_multilingual_e5_base_recursive_token_c320_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,192,0,0.699670,0.189910,0.103220,0.337226,0.326040,0.183820,0.159240,0.810090,0.896780,0.662774,0.673960,0.133718,0.308280,0.000000,0.145429,-0.014170,1.000000,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c192_o0/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_large_en_v1.5,fixed_token,256,64,0.699800,0.191070,0.104870,0.337996,0.338460,0.190130,0.162710,0.808930,0.895130,0.662004,0.661540,0.144217,0.343808,0.000000,0.132068,0.001659,1.000000,BAAI_bge_large_en_v1.5_fixed_token_c256_o64/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,hierarchical_section,256,48,0.700394,0.197050,0.109680,0.354931,0.347290,0.221640,0.164390,0.802950,0.890320,0.645069,0.652710,0.258302,0.366190,0.000000,0.146856,0.040188,1.000000,BAAI_bge_base_en_v1.5_hierarchical_section_c256_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,fixed_token,256,48,0.700985,0.200710,0.112820,0.365416,0.347400,0.225840,0.164390,0.799290,0.887180,0.634584,0.652600,0.272095,0.430905,0.000000,0.138610,0.049582,1.000000,BAAI_bge_base_en_v1.5_fixed_token_c256_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
